e-0-1     | 02:41:12.222 [W0] INFO:	sim_time 9_306_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_306_882_661->9_306_912_661us)
runtime-0-1     | 02:47:01.920 [W0] INFO:	sim_time 9_317_512_661us: CameraFrameEvent(camera_front_wide_120fov, 9_317_482_661->9_317_512_661us)
runtime-0-1     | 02:47:02.115 [W0] INFO:	sim_time 9_317_512_661us: CameraFrameEvent(camera_cross_right_120fov, 9_317_482_661->9_317_512_661us)
runtime-0-1     | 02:47:02.313 [W0] INFO:	sim_time 9_317_512_661us: PolicyEvent @ 9_317_512_661us
runtime-0-1     | 02:47:02.314 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:04,626][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is slowing ahead']
runtime-0-1     | 02:47:04.647 [W0] INFO:	sim_time 9_317_512_661us: ControllerEvent @ 9_317_512_661us
runtime-0-1     | 02:47:04.653 [W0] INFO:	sim_time 9_317_512_661us: PhysicsEvent @ 9_317_512_661us
runtime-0-1     | 02:47:04.654 [W0] INFO:	sim_time 9_317_512_661us: TrafficEvent @ 9_317_512_661us
runtime-0-1     | 02:47:04.654 [W0] INFO:	sim_time 9_317_512_661us: PhysicsEvent @ 9_317_512_661us
runtime-0-1     | 02:47:04.655 [W0] INFO:	sim_time 9_317_512_661us: StepEvent @ 9_317_512_661us
runtime-0-1     | 02:47:04.657 [W0] INFO:	sim_time 9_317_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_317_582_661->9_317_612_661us)
runtime-0-1     | 02:47:04.960 [W0] INFO:	sim_time 9_317_612_661us: CameraFrameEvent(camera_front_wide_120fov, 9_317_582_661->9_317_612_661us)
runtime-0-1     | 02:47:05.216 [W0] INFO:	sim_time 9_317_612_661us: CameraFrameEvent(camera_cross_left_120fov, 9_317_582_661->9_317_612_661us)
runtime-0-1     | 02:47:05.356 [W0] INFO:	sim_time 9_317_612_661us: CameraFrameEvent(camera_cross_right_120fov, 9_317_582_661->9_317_612_661us)
runtime-0-1     | 02:47:05.564 [W0] INFO:	sim_time 9_317_612_661us: PolicyEvent @ 9_317_612_661us
runtime-0-1     | 02:47:05.564 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:08,073][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is slowing ahead']
runtime-0-1     | 02:47:08.093 [W0] INFO:	sim_time 9_317_612_661us: ControllerEvent @ 9_317_612_661us
runtime-0-1     | 02:47:08.100 [W0] INFO:	sim_time 9_317_612_661us: PhysicsEvent @ 9_317_612_661us
runtime-0-1     | 02:47:08.100 [W0] INFO:	sim_time 9_317_612_661us: TrafficEvent @ 9_317_612_661us
runtime-0-1     | 02:47:08.101 [W0] INFO:	sim_time 9_317_612_661us: PhysicsEvent @ 9_317_612_661us
runtime-0-1     | 02:47:08.102 [W0] INFO:	sim_time 9_317_612_661us: StepEvent @ 9_317_612_661us
runtime-0-1     | 02:47:08.104 [W0] INFO:	sim_time 9_317_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_317_682_661->9_317_712_661us)
runtime-0-1     | 02:47:08.251 [W0] INFO:	sim_time 9_317_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_317_682_661->9_317_712_661us)
runtime-0-1     | 02:47:08.617 [W0] INFO:	sim_time 9_317_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_317_682_661->9_317_712_661us)
runtime-0-1     | 02:47:08.798 [W0] INFO:	sim_time 9_317_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_317_682_661->9_317_712_661us)
runtime-0-1     | 02:47:08.950 [W0] INFO:	sim_time 9_317_712_661us: PolicyEvent @ 9_317_712_661us
runtime-0-1     | 02:47:08.950 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:11,315][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is moving slowly ahead']
runtime-0-1     | 02:47:11.337 [W0] INFO:	sim_time 9_317_712_661us: ControllerEvent @ 9_317_712_661us
runtime-0-1     | 02:47:11.344 [W0] INFO:	sim_time 9_317_712_661us: PhysicsEvent @ 9_317_712_661us
runtime-0-1     | 02:47:11.344 [W0] INFO:	sim_time 9_317_712_661us: TrafficEvent @ 9_317_712_661us
runtime-0-1     | 02:47:11.345 [W0] INFO:	sim_time 9_317_712_661us: PhysicsEvent @ 9_317_712_661us
runtime-0-1     | 02:47:11.346 [W0] INFO:	sim_time 9_317_712_661us: StepEvent @ 9_317_712_661us
runtime-0-1     | 02:47:11.347 [W0] INFO:	sim_time 9_317_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_317_782_661->9_317_812_661us)
runtime-0-1     | 02:47:11.621 [W0] INFO:	sim_time 9_317_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_317_782_661->9_317_812_661us)
runtime-0-1     | 02:47:11.786 [W0] INFO:	sim_time 9_317_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_317_782_661->9_317_812_661us)
runtime-0-1     | 02:47:11.915 [W0] INFO:	sim_time 9_317_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_317_782_661->9_317_812_661us)
runtime-0-1     | 02:47:12.147 [W0] INFO:	sim_time 9_317_812_661us: PolicyEvent @ 9_317_812_661us
runtime-0-1     | 02:47:12.148 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:14,398][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is stopped ahead']
runtime-0-1     | 02:47:14.420 [W0] INFO:	sim_time 9_317_812_661us: ControllerEvent @ 9_317_812_661us
runtime-0-1     | 02:47:14.428 [W0] INFO:	sim_time 9_317_812_661us: PhysicsEvent @ 9_317_812_661us
runtime-0-1     | 02:47:14.428 [W0] INFO:	sim_time 9_317_812_661us: TrafficEvent @ 9_317_812_661us
runtime-0-1     | 02:47:14.429 [W0] INFO:	sim_time 9_317_812_661us: PhysicsEvent @ 9_317_812_661us
runtime-0-1     | 02:47:14.429 [W0] INFO:	sim_time 9_317_812_661us: StepEvent @ 9_317_812_661us
runtime-0-1     | 02:47:14.430 [W0] INFO:	sim_time 9_317_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_317_882_661->9_317_912_661us)
runtime-0-1     | 02:47:14.647 [W0] INFO:	sim_time 9_317_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_317_882_661->9_317_912_661us)
runtime-0-1     | 02:47:14.829 [W0] INFO:	sim_time 9_317_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_317_882_661->9_317_912_661us)
runtime-0-1     | 02:47:15.051 [W0] INFO:	sim_time 9_317_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_317_882_661->9_317_912_661us)
runtime-0-1     | 02:47:15.260 [W0] INFO:	sim_time 9_317_912_661us: PolicyEvent @ 9_317_912_661us
runtime-0-1     | 02:47:15.261 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:17,666][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:47:17.696 [W0] INFO:	sim_time 9_317_912_661us: ControllerEvent @ 9_317_912_661us
runtime-0-1     | 02:47:17.703 [W0] INFO:	sim_time 9_317_912_661us: PhysicsEvent @ 9_317_912_661us
runtime-0-1     | 02:47:17.703 [W0] INFO:	sim_time 9_317_912_661us: TrafficEvent @ 9_317_912_661us
runtime-0-1     | 02:47:17.708 [W0] INFO:	sim_time 9_317_912_661us: PhysicsEvent @ 9_317_912_661us
runtime-0-1     | 02:47:17.709 [W0] INFO:	sim_time 9_317_912_661us: StepEvent @ 9_317_912_661us
runtime-0-1     | 02:47:17.711 [W0] INFO:	sim_time 9_318_012_661us: CameraFrameEvent(camera_front_tele_30fov, 9_317_982_661->9_318_012_661us)
runtime-0-1     | 02:47:17.975 [W0] INFO:	sim_time 9_318_012_661us: CameraFrameEvent(camera_cross_right_120fov, 9_317_982_661->9_318_012_661us)
runtime-0-1     | 02:47:18.183 [W0] INFO:	sim_time 9_318_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_317_982_661->9_318_012_661us)
runtime-0-1     | 02:47:18.324 [W0] INFO:	sim_time 9_318_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_317_982_661->9_318_012_661us)
runtime-0-1     | 02:47:18.433 [W0] INFO:	sim_time 9_318_012_661us: PolicyEvent @ 9_318_012_661us
runtime-0-1     | 02:47:18.433 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:20,873][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:47:20.895 [W0] INFO:	sim_time 9_318_012_661us: ControllerEvent @ 9_318_012_661us
runtime-0-1     | 02:47:20.902 [W0] INFO:	sim_time 9_318_012_661us: PhysicsEvent @ 9_318_012_661us
runtime-0-1     | 02:47:20.902 [W0] INFO:	sim_time 9_318_012_661us: TrafficEvent @ 9_318_012_661us
runtime-0-1     | 02:47:20.903 [W0] INFO:	sim_time 9_318_012_661us: PhysicsEvent @ 9_318_012_661us
runtime-0-1     | 02:47:20.904 [W0] INFO:	sim_time 9_318_012_661us: StepEvent @ 9_318_012_661us
runtime-0-1     | 02:47:20.905 [W0] INFO:	sim_time 9_318_112_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_082_661->9_318_112_661us)
runtime-0-1     | 02:47:21.137 [W0] INFO:	sim_time 9_318_112_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_082_661->9_318_112_661us)
runtime-0-1     | 02:47:21.290 [W0] INFO:	sim_time 9_318_112_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_082_661->9_318_112_661us)
runtime-0-1     | 02:47:21.494 [W0] INFO:	sim_time 9_318_112_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_082_661->9_318_112_661us)
runtime-0-1     | 02:47:21.714 [W0] INFO:	sim_time 9_318_112_661us: PolicyEvent @ 9_318_112_661us
runtime-0-1     | 02:47:21.714 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:24,062][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stationary ahead']
runtime-0-1     | 02:47:24.085 [W0] INFO:	sim_time 9_318_112_661us: ControllerEvent @ 9_318_112_661us
runtime-0-1     | 02:47:24.093 [W0] INFO:	sim_time 9_318_112_661us: PhysicsEvent @ 9_318_112_661us
runtime-0-1     | 02:47:24.094 [W0] INFO:	sim_time 9_318_112_661us: TrafficEvent @ 9_318_112_661us
runtime-0-1     | 02:47:24.094 [W0] INFO:	sim_time 9_318_112_661us: PhysicsEvent @ 9_318_112_661us
runtime-0-1     | 02:47:24.095 [W0] INFO:	sim_time 9_318_112_661us: StepEvent @ 9_318_112_661us
runtime-0-1     | 02:47:24.100 [W0] INFO:	sim_time 9_318_212_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_182_661->9_318_212_661us)
runtime-0-1     | 02:47:24.239 [W0] INFO:	sim_time 9_318_212_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_182_661->9_318_212_661us)
runtime-0-1     | 02:47:24.543 [W0] INFO:	sim_time 9_318_212_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_182_661->9_318_212_661us)
runtime-0-1     | 02:47:24.689 [W0] INFO:	sim_time 9_318_212_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_182_661->9_318_212_661us)
runtime-0-1     | 02:47:24.891 [W0] INFO:	sim_time 9_318_212_661us: PolicyEvent @ 9_318_212_661us
runtime-0-1     | 02:47:24.891 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:28,217][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Slow down and hold position because a car is coming to a stop directly in front, blocking our path, so we must wait for it to clear before proceeding straight ahead in our lane.']
runtime-0-1     | 02:47:28.244 [W0] INFO:	sim_time 9_318_212_661us: ControllerEvent @ 9_318_212_661us
runtime-0-1     | 02:47:28.252 [W0] INFO:	sim_time 9_318_212_661us: PhysicsEvent @ 9_318_212_661us
runtime-0-1     | 02:47:28.253 [W0] INFO:	sim_time 9_318_212_661us: TrafficEvent @ 9_318_212_661us
runtime-0-1     | 02:47:28.254 [W0] INFO:	sim_time 9_318_212_661us: PhysicsEvent @ 9_318_212_661us
runtime-0-1     | 02:47:28.254 [W0] INFO:	sim_time 9_318_212_661us: StepEvent @ 9_318_212_661us
runtime-0-1     | 02:47:28.256 [W0] INFO:	sim_time 9_318_312_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_282_661->9_318_312_661us)
runtime-0-1     | 02:47:28.512 [W0] INFO:	sim_time 9_318_312_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_282_661->9_318_312_661us)
runtime-0-1     | 02:47:28.890 [W0] INFO:	sim_time 9_318_312_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_282_661->9_318_312_661us)
runtime-0-1     | 02:47:29.019 [W0] INFO:	sim_time 9_318_312_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_282_661->9_318_312_661us)
runtime-0-1     | 02:47:29.207 [W0] INFO:	sim_time 9_318_312_661us: PolicyEvent @ 9_318_312_661us
runtime-0-1     | 02:47:29.208 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:31,563][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Yield to the cut-in vehicle since it merges into our lane ahead']
runtime-0-1     | 02:47:31.589 [W0] INFO:	sim_time 9_318_312_661us: ControllerEvent @ 9_318_312_661us
runtime-0-1     | 02:47:31.596 [W0] INFO:	sim_time 9_318_312_661us: PhysicsEvent @ 9_318_312_661us
runtime-0-1     | 02:47:31.596 [W0] INFO:	sim_time 9_318_312_661us: TrafficEvent @ 9_318_312_661us
runtime-0-1     | 02:47:31.597 [W0] INFO:	sim_time 9_318_312_661us: PhysicsEvent @ 9_318_312_661us
runtime-0-1     | 02:47:31.598 [W0] INFO:	sim_time 9_318_312_661us: StepEvent @ 9_318_312_661us
runtime-0-1     | 02:47:31.600 [W0] INFO:	sim_time 9_318_412_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_382_661->9_318_412_661us)
runtime-0-1     | 02:47:31.749 [W0] INFO:	sim_time 9_318_412_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_382_661->9_318_412_661us)
runtime-0-1     | 02:47:32.048 [W0] INFO:	sim_time 9_318_412_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_382_661->9_318_412_661us)
runtime-0-1     | 02:47:32.189 [W0] INFO:	sim_time 9_318_412_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_382_661->9_318_412_661us)
runtime-0-1     | 02:47:32.401 [W0] INFO:	sim_time 9_318_412_661us: PolicyEvent @ 9_318_412_661us
runtime-0-1     | 02:47:32.401 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:34,401][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop for the red traffic light ahead']
runtime-0-1     | 02:47:34.428 [W0] INFO:	sim_time 9_318_412_661us: ControllerEvent @ 9_318_412_661us
runtime-0-1     | 02:47:34.435 [W0] INFO:	sim_time 9_318_412_661us: PhysicsEvent @ 9_318_412_661us
runtime-0-1     | 02:47:34.435 [W0] INFO:	sim_time 9_318_412_661us: TrafficEvent @ 9_318_412_661us
runtime-0-1     | 02:47:34.436 [W0] INFO:	sim_time 9_318_412_661us: PhysicsEvent @ 9_318_412_661us
runtime-0-1     | 02:47:34.436 [W0] INFO:	sim_time 9_318_412_661us: StepEvent @ 9_318_412_661us
runtime-0-1     | 02:47:34.437 [W0] INFO:	sim_time 9_318_512_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_482_661->9_318_512_661us)
runtime-0-1     | 02:47:34.718 [W0] INFO:	sim_time 9_318_512_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_482_661->9_318_512_661us)
runtime-0-1     | 02:47:34.871 [W0] INFO:	sim_time 9_318_512_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_482_661->9_318_512_661us)
runtime-0-1     | 02:47:34.989 [W0] INFO:	sim_time 9_318_512_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_482_661->9_318_512_661us)
runtime-0-1     | 02:47:35.178 [W0] INFO:	sim_time 9_318_512_661us: PolicyEvent @ 9_318_512_661us
runtime-0-1     | 02:47:35.179 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:37,393][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop for the red traffic light ahead since it is red']
runtime-0-1     | 02:47:37.420 [W0] INFO:	sim_time 9_318_512_661us: ControllerEvent @ 9_318_512_661us
runtime-0-1     | 02:47:37.428 [W0] INFO:	sim_time 9_318_512_661us: PhysicsEvent @ 9_318_512_661us
runtime-0-1     | 02:47:37.428 [W0] INFO:	sim_time 9_318_512_661us: TrafficEvent @ 9_318_512_661us
runtime-0-1     | 02:47:37.429 [W0] INFO:	sim_time 9_318_512_661us: PhysicsEvent @ 9_318_512_661us
runtime-0-1     | 02:47:37.430 [W0] INFO:	sim_time 9_318_512_661us: StepEvent @ 9_318_512_661us
runtime-0-1     | 02:47:37.431 [W0] INFO:	sim_time 9_318_612_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_582_661->9_318_612_661us)
runtime-0-1     | 02:47:37.603 [W0] INFO:	sim_time 9_318_612_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_582_661->9_318_612_661us)
runtime-0-1     | 02:47:37.886 [W0] INFO:	sim_time 9_318_612_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_582_661->9_318_612_661us)
runtime-0-1     | 02:47:38.064 [W0] INFO:	sim_time 9_318_612_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_582_661->9_318_612_661us)
runtime-0-1     | 02:47:38.209 [W0] INFO:	sim_time 9_318_612_661us: PolicyEvent @ 9_318_612_661us
runtime-0-1     | 02:47:38.210 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:40,476][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stationary ahead']
runtime-0-1     | 02:47:40.503 [W0] INFO:	sim_time 9_318_612_661us: ControllerEvent @ 9_318_612_661us
runtime-0-1     | 02:47:40.511 [W0] INFO:	sim_time 9_318_612_661us: PhysicsEvent @ 9_318_612_661us
runtime-0-1     | 02:47:40.512 [W0] INFO:	sim_time 9_318_612_661us: TrafficEvent @ 9_318_612_661us
runtime-0-1     | 02:47:40.512 [W0] INFO:	sim_time 9_318_612_661us: PhysicsEvent @ 9_318_612_661us
runtime-0-1     | 02:47:40.513 [W0] INFO:	sim_time 9_318_612_661us: StepEvent @ 9_318_612_661us
runtime-0-1     | 02:47:40.514 [W0] INFO:	sim_time 9_318_712_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_682_661->9_318_712_661us)
runtime-0-1     | 02:47:40.890 [W0] INFO:	sim_time 9_318_712_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_682_661->9_318_712_661us)
runtime-0-1     | 02:47:41.078 [W0] INFO:	sim_time 9_318_712_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_682_661->9_318_712_661us)
runtime-0-1     | 02:47:41.217 [W0] INFO:	sim_time 9_318_712_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_682_661->9_318_712_661us)
runtime-0-1     | 02:47:41.443 [W0] INFO:	sim_time 9_318_712_661us: PolicyEvent @ 9_318_712_661us
runtime-0-1     | 02:47:41.444 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:43,827][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stationary ahead']
runtime-0-1     | 02:47:43.853 [W0] INFO:	sim_time 9_318_712_661us: ControllerEvent @ 9_318_712_661us
runtime-0-1     | 02:47:43.861 [W0] INFO:	sim_time 9_318_712_661us: PhysicsEvent @ 9_318_712_661us
runtime-0-1     | 02:47:43.861 [W0] INFO:	sim_time 9_318_712_661us: TrafficEvent @ 9_318_712_661us
runtime-0-1     | 02:47:43.862 [W0] INFO:	sim_time 9_318_712_661us: PhysicsEvent @ 9_318_712_661us
runtime-0-1     | 02:47:43.863 [W0] INFO:	sim_time 9_318_712_661us: StepEvent @ 9_318_712_661us
runtime-0-1     | 02:47:43.865 [W0] INFO:	sim_time 9_318_812_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_782_661->9_318_812_661us)
runtime-0-1     | 02:47:44.162 [W0] INFO:	sim_time 9_318_812_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_782_661->9_318_812_661us)
runtime-0-1     | 02:47:44.279 [W0] INFO:	sim_time 9_318_812_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_782_661->9_318_812_661us)
runtime-0-1     | 02:47:44.462 [W0] INFO:	sim_time 9_318_812_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_782_661->9_318_812_661us)
runtime-0-1     | 02:47:44.660 [W0] INFO:	sim_time 9_318_812_661us: PolicyEvent @ 9_318_812_661us
runtime-0-1     | 02:47:44.661 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:47,036][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is stopped ahead in our lane']
runtime-0-1     | 02:47:47.060 [W0] INFO:	sim_time 9_318_812_661us: ControllerEvent @ 9_318_812_661us
runtime-0-1     | 02:47:47.068 [W0] INFO:	sim_time 9_318_812_661us: PhysicsEvent @ 9_318_812_661us
runtime-0-1     | 02:47:47.068 [W0] INFO:	sim_time 9_318_812_661us: TrafficEvent @ 9_318_812_661us
runtime-0-1     | 02:47:47.069 [W0] INFO:	sim_time 9_318_812_661us: PhysicsEvent @ 9_318_812_661us
runtime-0-1     | 02:47:47.070 [W0] INFO:	sim_time 9_318_812_661us: StepEvent @ 9_318_812_661us
runtime-0-1     | 02:47:47.071 [W0] INFO:	sim_time 9_318_912_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_882_661->9_318_912_661us)
runtime-0-1     | 02:47:47.451 [W0] INFO:	sim_time 9_318_912_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_882_661->9_318_912_661us)
runtime-0-1     | 02:47:47.668 [W0] INFO:	sim_time 9_318_912_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_882_661->9_318_912_661us)
runtime-0-1     | 02:47:47.811 [W0] INFO:	sim_time 9_318_912_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_882_661->9_318_912_661us)
runtime-0-1     | 02:47:47.932 [W0] INFO:	sim_time 9_318_912_661us: PolicyEvent @ 9_318_912_661us
runtime-0-1     | 02:47:47.933 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:50,231][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop to keep distance to the lead vehicle since it is stopped ahead']
runtime-0-1     | 02:47:50.256 [W0] INFO:	sim_time 9_318_912_661us: ControllerEvent @ 9_318_912_661us
runtime-0-1     | 02:47:50.263 [W0] INFO:	sim_time 9_318_912_661us: PhysicsEvent @ 9_318_912_661us
runtime-0-1     | 02:47:50.263 [W0] INFO:	sim_time 9_318_912_661us: TrafficEvent @ 9_318_912_661us
runtime-0-1     | 02:47:50.265 [W0] INFO:	sim_time 9_318_912_661us: PhysicsEvent @ 9_318_912_661us
runtime-0-1     | 02:47:50.265 [W0] INFO:	sim_time 9_318_912_661us: StepEvent @ 9_318_912_661us
runtime-0-1     | 02:47:50.267 [W0] INFO:	sim_time 9_319_012_661us: CameraFrameEvent(camera_front_wide_120fov, 9_318_982_661->9_319_012_661us)
runtime-0-1     | 02:47:50.477 [W0] INFO:	sim_time 9_319_012_661us: CameraFrameEvent(camera_cross_left_120fov, 9_318_982_661->9_319_012_661us)
runtime-0-1     | 02:47:50.718 [W0] INFO:	sim_time 9_319_012_661us: CameraFrameEvent(camera_front_tele_30fov, 9_318_982_661->9_319_012_661us)
runtime-0-1     | 02:47:50.896 [W0] INFO:	sim_time 9_319_012_661us: CameraFrameEvent(camera_cross_right_120fov, 9_318_982_661->9_319_012_661us)
runtime-0-1     | 02:47:51.102 [W0] INFO:	sim_time 9_319_012_661us: PolicyEvent @ 9_319_012_661us
runtime-0-1     | 02:47:51.102 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:53,442][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Keep distance to the lead vehicle since it is directly ahead in our lane']
runtime-0-1     | 02:47:53.680 [W0] INFO:	sim_time 9_319_012_661us: ControllerEvent @ 9_319_012_661us
runtime-0-1     | 02:47:53.688 [W0] INFO:	sim_time 9_319_012_661us: PhysicsEvent @ 9_319_012_661us
runtime-0-1     | 02:47:53.688 [W0] INFO:	sim_time 9_319_012_661us: TrafficEvent @ 9_319_012_661us
runtime-0-1     | 02:47:53.690 [W0] INFO:	sim_time 9_319_012_661us: PhysicsEvent @ 9_319_012_661us
runtime-0-1     | 02:47:53.690 [W0] INFO:	sim_time 9_319_012_661us: StepEvent @ 9_319_012_661us
runtime-0-1     | 02:47:53.693 [W0] INFO:	sim_time 9_319_112_661us: CameraFrameEvent(camera_cross_left_120fov, 9_319_082_661->9_319_112_661us)
runtime-0-1     | 02:47:53.869 [W0] INFO:	sim_time 9_319_112_661us: CameraFrameEvent(camera_front_tele_30fov, 9_319_082_661->9_319_112_661us)
runtime-0-1     | 02:47:54.178 [W0] INFO:	sim_time 9_319_112_661us: CameraFrameEvent(camera_front_wide_120fov, 9_319_082_661->9_319_112_661us)
runtime-0-1     | 02:47:54.318 [W0] INFO:	sim_time 9_319_112_661us: CameraFrameEvent(camera_cross_right_120fov, 9_319_082_661->9_319_112_661us)
runtime-0-1     | 02:47:54.542 [W0] INFO:	sim_time 9_319_112_661us: PolicyEvent @ 9_319_112_661us
runtime-0-1     | 02:47:54.543 [W0] INFO:	Draining 6 outstanding tasks
driver-0-1      | [2026-06-10 02:47:56,677][alpasim_driver.models.alpamayo_base][INFO] - Alpamayo15Model Chain-of-Causation: ['Stop for the red traffic light ahead']
runtime-0-1     | 02:47:56.702 [W0] INFO:	sim_time 9_319_112_661us: ControllerEvent @ 9_319_112_661us
runtime-0-1     | 02:47:56.711 [W0] INFO:	sim_time 9_319_112_661us: PhysicsEvent @ 9_319_112_661us
runtime-0-1     | 02:47:56.711 [W0] INFO:	sim_time 9_319_112_661us: TrafficEvent @ 9_319_112_661us
runtime-0-1     | 02:47:56.713 [W0] INFO:	sim_time 9_319_112_661us: PhysicsEvent @ 9_319_112_661us
runtime-0-1     | 02:47:56.713 [W0] INFO:	sim_time 9_319_112_661us: StepEvent @ 9_319_112_661us
runtime-0-1     | 02:47:56.716 [W0] INFO:	sim_time 9_319_212_661us: CameraFrameEvent(camera_front_wide_120fov, 9_319_182_661->9_319_212_661us)
